date,continent,actual,forecast,error,abs_error,pct_error,ets_model,arima_model,model_type
2010-01-01,america_central_e_caribe,544.0,764.711262057779,220.71126205777898,220.71126205777898,40.571923172385844,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-02-01,america_central_e_caribe,542.0,612.3180381683035,70.31803816830347,70.31803816830347,12.973807780129793,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-03-01,america_central_e_caribe,1074.0,646.3002702079488,-427.69972979205124,427.69972979205124,-39.82306608864536,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-04-01,america_central_e_caribe,609.0,686.5158357896363,77.5158357896363,77.5158357896363,12.728380261024022,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-05-01,america_central_e_caribe,836.0,639.5147153904866,-196.48528460951343,196.48528460951343,-23.503024474822183,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-06-01,america_central_e_caribe,757.0,1187.9536189834253,430.95361898342526,430.95361898342526,56.92914385514204,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-07-01,america_central_e_caribe,779.0,1047.7489798757294,268.74897987572945,268.74897987572945,34.49922719842483,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-08-01,america_central_e_caribe,929.0,742.19373735727,-186.80626264272996,186.80626264272996,-20.108316753792245,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-09-01,america_central_e_caribe,678.0,842.891620937984,164.89162093798404,164.89162093798404,24.320298073448974,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-10-01,america_central_e_caribe,926.0,802.1795982121749,-123.82040178782506,123.82040178782506,-13.371533670391475,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-11-01,america_central_e_caribe,906.0,1026.9973938373041,120.99739383730412,120.99739383730412,13.355120732594273,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2010-12-01,america_central_e_caribe,690.0,755.843179322577,65.84317932257704,65.84317932257704,9.542489756895224,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
