ds,simulation,set,value
2023-03-01,sim_86,train,130896.63955279453
2023-04-01,sim_86,train,98154.90730256327
2023-05-01,sim_86,train,76553.97785225528
2023-06-01,sim_86,train,78720.32192254483
2023-07-01,sim_86,train,93480.65142020244
2023-08-01,sim_86,train,80103.52525526978
2023-09-01,sim_86,train,73730.8731949976
2023-10-01,sim_86,train,90046.1051797949
2023-11-01,sim_86,train,108253.49918293257
2023-12-01,sim_86,train,125807.06842313451
2024-01-01,sim_86,forecast,131057.27918123578
2024-02-01,sim_86,forecast,129385.75716220807
2024-03-01,sim_86,forecast,122935.7439750655
2024-04-01,sim_86,forecast,94035.20505812166
2024-05-01,sim_86,forecast,78777.00727230459
2024-06-01,sim_86,forecast,85407.53294872737
2024-07-01,sim_86,forecast,94145.83065126477
2024-08-01,sim_86,forecast,92474.21944923866
2024-09-01,sim_86,forecast,82950.52682911731
2024-10-01,sim_86,forecast,92014.78176810715
2024-11-01,sim_86,forecast,99821.49034528101
2024-12-01,sim_86,forecast,118907.0971360409
2000-01-01,sim_87,train,88516.43959046573
2000-02-01,sim_87,train,82291.47634305501
2000-03-01,sim_87,train,84057.99882341048
2000-04-01,sim_87,train,54251.57060613876
2000-05-01,sim_87,train,48102.967645168515
2000-06-01,sim_87,train,57543.795081805976
2000-07-01,sim_87,train,74853.10355055457
2000-08-01,sim_87,train,63270.24953231873
2000-09-01,sim_87,train,56604.52917864988
2000-10-01,sim_87,train,62510.775747078194
2000-11-01,sim_87,train,69576.19580623026
2000-12-01,sim_87,train,74825.81737072674
2001-01-01,sim_87,train,104292.09059484358
2001-02-01,sim_87,train,99682.51296065502
2001-03-01,sim_87,train,86802.22312975636
2001-04-01,sim_87,train,72746.7561628229
2001-05-01,sim_87,train,50967.08357784489
2001-06-01,sim_87,train,54252.811756826675
2001-07-01,sim_87,train,62472.62877256189
2001-08-01,sim_87,train,87130.52119788747
2001-09-01,sim_87,train,124487.60383274096
2001-10-01,sim_87,train,77646.12779422652
2001-11-01,sim_87,train,50627.781487672095
2001-12-01,sim_87,train,41364.56681984383
2002-01-01,sim_87,train,91112.1747915478
2002-02-01,sim_87,train,82927.33539839322
2002-03-01,sim_87,train,71052.63905343576
2002-04-01,sim_87,train,58676.63980402508
2002-05-01,sim_87,train,48928.46426759484
2002-06-01,sim_87,train,50433.80828385284
2002-07-01,sim_87,train,48373.274782760236
2002-08-01,sim_87,train,48576.52831434316
2002-09-01,sim_87,train,40521.16400248738
2002-10-01,sim_87,train,42630.90669785272
2002-11-01,sim_87,train,57766.79153823977
2002-12-01,sim_87,train,75322.05908132662
2003-01-01,sim_87,train,76938.74233943828
2003-02-01,sim_87,train,184979.73700981983
2003-03-01,sim_87,train,85842.45360026951
2003-04-01,sim_87,train,38250.613669739905
2003-05-01,sim_87,train,44085.32313847835
2003-06-01,sim_87,train,28174.2272339701
2003-07-01,sim_87,train,47016.74237094321
2003-08-01,sim_87,train,109978.95874373787
2003-09-01,sim_87,train,26590.99413747489
2003-10-01,sim_87,train,48376.76915676901
2003-11-01,sim_87,train,68900.36317044363
2003-12-01,sim_87,train,75712.27345400513
2004-01-01,sim_87,train,96041.72344310088
2004-02-01,sim_87,train,83433.99063434073
2004-03-01,sim_87,train,70503.19904382847
2004-04-01,sim_87,train,70979.6692237193
2004-05-01,sim_87,train,51040.74928908539
2004-06-01,sim_87,train,50272.27366288974
2004-07-01,sim_87,train,64104.629664464446
2004-08-01,sim_87,train,55097.31179104197
2004-09-01,sim_87,train,52319.237376194265
2004-10-01,sim_87,train,61553.88687359986
2004-11-01,sim_87,train,58377.816886718654
2004-12-01,sim_87,train,73504.56133208387
2005-01-01,sim_87,train,115824.6011891691
2005-02-01,sim_87,train,96198.15340324212
2005-03-01,sim_87,train,88993.35392532578
2005-04-01,sim_87,train,28971.55091649572
2005-05-01,sim_87,train,41350.0722941614
2005-06-01,sim_87,train,30698.548839682262
2005-07-01,sim_87,train,53136.504237353845
2005-08-01,sim_87,train,83070.86361671037
2005-09-01,sim_87,train,87194.7406797514
2005-10-01,sim_87,train,65124.8548763906
2005-11-01,sim_87,train,70146.71139292742
2005-12-01,sim_87,train,79520.15500656574
2006-01-01,sim_87,train,107957.70706653646
2006-02-01,sim_87,train,93805.52045829735
2006-03-01,sim_87,train,73808.45224259529
2006-04-01,sim_87,train,65591.77810070865
2006-05-01,sim_87,train,51086.38931259307
2006-06-01,sim_87,train,52550.694672414305
2006-07-01,sim_87,train,71589.33684891302
2006-08-01,sim_87,train,46311.94263044038
2006-09-01,sim_87,train,45180.15781681359
2006-10-01,sim_87,train,58963.25801778142
2006-11-01,sim_87,train,60443.26811080596
2006-12-01,sim_87,train,65064.50674205054
2007-01-01,sim_87,train,110716.26701215481
2007-02-01,sim_87,train,90466.83141469007
2007-03-01,sim_87,train,87090.98650388402
2007-04-01,sim_87,train,21455.48262404221
2007-05-01,sim_87,train,34418.24655658248
2007-06-01,sim_87,train,24313.880846862536
2007-07-01,sim_87,train,44533.86544329551
2007-08-01,sim_87,train,77463.28382337413
2007-09-01,sim_87,train,80532.3281474706
2007-10-01,sim_87,train,54889.26060666032
2007-11-01,sim_87,train,62447.06939926485
2007-12-01,sim_87,train,66274.45634953397
2008-01-01,sim_87,train,96027.94048615704
2008-02-01,sim_87,train,94625.38791553145
2008-03-01,sim_87,train,89290.24436059722
2008-04-01,sim_87,train,59468.62334595935
2008-05-01,sim_87,train,42184.88465581083
2008-06-01,sim_87,train,34206.51470691062
2008-07-01,sim_87,train,56599.98677810936
2008-08-01,sim_87,train,69302.70890790591
2008-09-01,sim_87,train,54960.643414572325
2008-10-01,sim_87,train,59300.76416271794
2008-11-01,sim_87,train,61424.312515842
2008-12-01,sim_87,train,74321.2472547708
2009-01-01,sim_87,train,99126.4054010199
2009-02-01,sim_87,train,94333.51420850553
2009-03-01,sim_87,train,101462.61466946664
2009-04-01,sim_87,train,75172.60824595367
2009-05-01,sim_87,train,46988.28842907528
2009-06-01,sim_87,train,50072.00495835848
2009-07-01,sim_87,train,70268.46793795038
2009-08-01,sim_87,train,74456.27560186655
2009-09-01,sim_87,train,56061.74748450723
2009-10-01,sim_87,train,63770.6411680163
2009-11-01,sim_87,train,69178.72236329698
2009-12-01,sim_87,train,86334.6486277869
2010-01-01,sim_87,train,104218.85104484706
2010-02-01,sim_87,train,105711.53780910827
2010-03-01,sim_87,train,105845.68732863161
2010-04-01,sim_87,train,77528.95261055164
2010-05-01,sim_87,train,58987.61646185345
2010-06-01,sim_87,train,59550.26800662699
2010-07-01,sim_87,train,75876.29016752286
2010-08-01,sim_87,train,63946.59514429975
2010-09-01,sim_87,train,61609.610878949614
2010-10-01,sim_87,train,79800.68983254136
2010-11-01,sim_87,train,86988.71981376236
2010-12-01,sim_87,train,94862.6802337931
2011-01-01,sim_87,train,101849.09275778427
2011-02-01,sim_87,train,109080.11024094949
2011-03-01,sim_87,train,118490.07480367382
2011-04-01,sim_87,train,72822.10959587224
2011-05-01,sim_87,train,59462.874907876365
2011-06-01,sim_87,train,63214.30545041863
2011-07-01,sim_87,train,77785.8623145023
2011-08-01,sim_87,train,86468.49223225651
2011-09-01,sim_87,train,72943.11663998877
2011-10-01,sim_87,train,86730.82587737586
2011-11-01,sim_87,train,89713.845560157
2011-12-01,sim_87,train,113827.29280555244
2012-01-01,sim_87,train,107105.97137822198
2012-02-01,sim_87,train,117786.19327612821
2012-03-01,sim_87,train,122082.47031025929
2012-04-01,sim_87,train,79135.68037515854
2012-05-01,sim_87,train,66177.92809607605
2012-06-01,sim_87,train,87491.82492904522
2012-07-01,sim_87,train,97331.39430451594
2012-08-01,sim_87,train,92222.27756810084
2012-09-01,sim_87,train,74874.83801534554
2012-10-01,sim_87,train,94228.53244581763
2012-11-01,sim_87,train,96737.40969233807
2012-12-01,sim_87,train,130331.21900824185
2013-01-01,sim_87,train,113514.63040079143
2013-02-01,sim_87,train,135847.77114316288
2013-03-01,sim_87,train,110881.81093272244
2013-04-01,sim_87,train,84115.94921297392
2013-05-01,sim_87,train,77668.04319915958
2013-06-01,sim_87,train,119592.60366820294
2013-07-01,sim_87,train,103998.98960667581
2013-08-01,sim_87,train,77016.81970541031
2013-09-01,sim_87,train,62911.02706507059
2013-10-01,sim_87,train,94765.82787264188
2013-11-01,sim_87,train,109623.95502766751
2013-12-01,sim_87,train,157407.37047222763
2014-01-01,sim_87,train,122414.97626667807
2014-02-01,sim_87,train,100833.85051159146
2014-03-01,sim_87,train,143334.5288946534
2014-04-01,sim_87,train,112480.82531832019
2014-05-01,sim_87,train,83687.21040653672
2014-06-01,sim_87,train,144991.6796446553
2014-07-01,sim_87,train,135772.55797435396
2014-08-01,sim_87,train,82716.32570508233
2014-09-01,sim_87,train,100195.32780526837
2014-10-01,sim_87,train,126588.4173796396
2014-11-01,sim_87,train,87929.63920969596
2014-12-01,sim_87,train,165685.21688826638
2015-01-01,sim_87,train,118468.46689419528
2015-02-01,sim_87,train,162645.60753957622
2015-03-01,sim_87,train,191442.09069042292
2015-04-01,sim_87,train,114657.9622176976
2015-05-01,sim_87,train,76718.94363946152
2015-06-01,sim_87,train,101024.51064402045
2015-07-01,sim_87,train,95063.5675072093
2015-08-01,sim_87,train,117947.29333142519
2015-09-01,sim_87,train,82074.21649256254
2015-10-01,sim_87,train,102109.95539482818
2015-11-01,sim_87,train,129066.51421712639
2015-12-01,sim_87,train,171029.166658665
2016-01-01,sim_87,train,136359.65782697426
2016-02-01,sim_87,train,148406.69555324822
2016-03-01,sim_87,train,136338.8140904461
2016-04-01,sim_87,train,103856.9351329499
2016-05-01,sim_87,train,90770.95319457998
2016-06-01,sim_87,train,102995.72963862619
2016-07-01,sim_87,train,124028.28408707543
2016-08-01,sim_87,train,124601.02110028284
2016-09-01,sim_87,train,95383.59453585668
2016-10-01,sim_87,train,113835.04225729921
2016-11-01,sim_87,train,137516.98209856154
2016-12-01,sim_87,train,165571.74623683677
2017-01-01,sim_87,train,141961.85791750177
2017-02-01,sim_87,train,144264.1207757119
2017-03-01,sim_87,train,127043.0477316001
2017-04-01,sim_87,train,82723.68508705255
2017-05-01,sim_87,train,75820.10469668373
2017-06-01,sim_87,train,80616.73841887225
2017-07-01,sim_87,train,109130.34277710583
2017-08-01,sim_87,train,119630.48128599899
2017-09-01,sim_87,train,94822.99777692597
2017-10-01,sim_87,train,106656.34014240088
2017-11-01,sim_87,train,110797.2807680778
2017-12-01,sim_87,train,168840.28710276308
2018-01-01,sim_87,train,135496.7462154745
2018-02-01,sim_87,train,143530.202416506
2018-03-01,sim_87,train,147583.6637872719
2018-04-01,sim_87,train,91681.4963807706
2018-05-01,sim_87,train,75603.70580794272
2018-06-01,sim_87,train,74625.04857618616
2018-07-01,sim_87,train,107235.41027735965
2018-08-01,sim_87,train,105703.57290252708
2018-09-01,sim_87,train,92694.59463815701
2018-10-01,sim_87,train,95231.48670508807
2018-11-01,sim_87,train,104026.91124819162
2018-12-01,sim_87,train,142024.79937033344
2019-01-01,sim_87,train,136902.88107570645
2019-02-01,sim_87,train,144558.34116404413
2019-03-01,sim_87,train,135328.12579540684
2019-04-01,sim_87,train,99137.31606320794
2019-05-01,sim_87,train,76064.51049481882
2019-06-01,sim_87,train,85882.31117478818
2019-07-01,sim_87,train,90963.91741675268
2019-08-01,sim_87,train,88194.28165942663
2019-09-01,sim_87,train,78343.58079029876
2019-10-01,sim_87,train,95378.35900824454
2019-11-01,sim_87,train,101269.20693751685
2019-12-01,sim_87,train,136165.6083522222
2020-01-01,sim_87,train,124396.95790347883
2020-02-01,sim_87,train,161035.24291740163
2020-03-01,sim_87,train,199128.77234706708
2020-04-01,sim_87,train,111823.75453507826
2020-05-01,sim_87,train,66117.8478706531
2020-06-01,sim_87,train,68454.27312672458
2020-07-01,sim_87,train,63957.963066767494
2020-08-01,sim_87,train,99754.64128228613
2020-09-01,sim_87,train,85029.65407372879
2020-10-01,sim_87,train,89158.78882711557
2020-11-01,sim_87,train,110930.27783091695
2020-12-01,sim_87,train,138328.8282651801
2021-01-01,sim_87,train,136557.8510928072
2021-02-01,sim_87,train,139716.87192225372
2021-03-01,sim_87,train,131954.66791604133
2021-04-01,sim_87,train,99775.88925758476
2021-05-01,sim_87,train,79758.0816777019
2021-06-01,sim_87,train,97168.54842559178
2021-07-01,sim_87,train,95956.10241577719
2021-08-01,sim_87,train,91406.01473597447
2021-09-01,sim_87,train,78293.08662949331
2021-10-01,sim_87,train,97203.00752619715
2021-11-01,sim_87,train,104318.0943545124
2021-12-01,sim_87,train,131549.29025636837
2022-01-01,sim_87,train,138758.90478406573
2022-02-01,sim_87,train,128434.63069077604
2022-03-01,sim_87,train,121994.7679849161
2022-04-01,sim_87,train,93066.90515759896
2022-05-01,sim_87,train,77062.01493217798
2022-06-01,sim_87,train,92323.771570304
2022-07-01,sim_87,train,99335.3304469424
2022-08-01,sim_87,train,91267.47776963664
2022-09-01,sim_87,train,82419.00677584187
2022-10-01,sim_87,train,85391.91359441497
2022-11-01,sim_87,train,109265.29494524331
2022-12-01,sim_87,train,128358.1234223913
2023-01-01,sim_87,train,129659.41626368513
2023-02-01,sim_87,train,128063.28920898808
2023-03-01,sim_87,train,120806.4019327663
2023-04-01,sim_87,train,92298.89458228054
2023-05-01,sim_87,train,79235.68652285995
2023-06-01,sim_87,train,80394.85913143017
2023-07-01,sim_87,train,92812.07087130036
2023-08-01,sim_87,train,81192.28658597516
2023-09-01,sim_87,train,87715.72314014532
2023-10-01,sim_87,train,89171.60314276104
2023-11-01,sim_87,train,106462.99327706068
2023-12-01,sim_87,train,120594.25293963238
2024-01-01,sim_87,forecast,119397.45981709217
2024-02-01,sim_87,forecast,122203.7921958819
2024-03-01,sim_87,forecast,121524.58465084346
2024-04-01,sim_87,forecast,92198.02218902191
2024-05-01,sim_87,forecast,77571.44094285033
2024-06-01,sim_87,forecast,84386.85331547765
2024-07-01,sim_87,forecast,90094.94295486092
2024-08-01,sim_87,forecast,87616.60550619215
2024-09-01,sim_87,forecast,83191.07409626628
2024-10-01,sim_87,forecast,88169.90835186848
2024-11-01,sim_87,forecast,100792.46954668062
2024-12-01,sim_87,forecast,118735.54064435881
2000-01-01,sim_88,train,91538.65037342747
2000-02-01,sim_88,train,82702.65596727499
2000-03-01,sim_88,train,78475.85751061114
2000-04-01,sim_88,train,63087.80509895821
2000-05-01,sim_88,train,41364.709065487594
2000-06-01,sim_88,train,45156.53469275467
2000-07-01,sim_88,train,68199.64376778973
2000-08-01,sim_88,train,67737.3749935375
2000-09-01,sim_88,train,65325.853226622785
2000-10-01,sim_88,train,67264.54212603164
2000-11-01,sim_88,train,66873.25771259933
2000-12-01,sim_88,train,68225.98936383871
2001-01-01,sim_88,train,105621.73814382893
2001-02-01,sim_88,train,90957.92809907722
2001-03-01,sim_88,train,86391.13094725467
2001-04-01,sim_88,train,69963.69635132285
2001-05-01,sim_88,train,61620.74250767084
2001-06-01,sim_88,train,60888.794802235745
2001-07-01,sim_88,train,81440.22528170641
2001-08-01,sim_88,train,74043.99103641084
2001-09-01,sim_88,train,57695.593191944936
2001-10-01,sim_88,train,59511.10817205422
2001-11-01,sim_88,train,65765.46811486164
2001-12-01,sim_88,train,66948.10319264734
2002-01-01,sim_88,train,89544.20704485284
2002-02-01,sim_88,train,85866.08029643298
2002-03-01,sim_88,train,77947.08364422197
2002-04-01,sim_88,train,63229.735465205944
2002-05-01,sim_88,train,47927.35115705263
2002-06-01,sim_88,train,45185.963329222686
2002-07-01,sim_88,train,61638.368513389265
2002-08-01,sim_88,train,58271.51159423556
2002-09-01,sim_88,train,50622.387095337865
2002-10-01,sim_88,train,57231.23848710566
2002-11-01,sim_88,train,50080.37431677903
2002-12-01,sim_88,train,67460.10281379893
2003-01-01,sim_88,train,87296.69500958054
2003-02-01,sim_88,train,74434.85075959022
2003-03-01,sim_88,train,67148.01391355283
2003-04-01,sim_88,train,47743.64129940059
2003-05-01,sim_88,train,45248.65238860726
2003-06-01,sim_88,train,45903.41524556441
2003-07-01,sim_88,train,72516.83439771042
2003-08-01,sim_88,train,56154.579523927445
2003-09-01,sim_88,train,46431.64339127779
2003-10-01,sim_88,train,57208.35387089123
2003-11-01,sim_88,train,55227.9745159912
2003-12-01,sim_88,train,72069.20015625625
2004-01-01,sim_88,train,83677.20926248262
2004-02-01,sim_88,train,77387.65512399748
2004-03-01,sim_88,train,67491.57782976395
2004-04-01,sim_88,train,59292.33580138486
2004-05-01,sim_88,train,50509.45492085755
2004-06-01,sim_88,train,57550.52952149439
2004-07-01,sim_88,train,69003.98322543557
2004-08-01,sim_88,train,60558.60949020572
2004-09-01,sim_88,train,55037.05945073252
2004-10-01,sim_88,train,67503.13372049094
2004-11-01,sim_88,train,64469.906822029654
2004-12-01,sim_88,train,78789.18696228672
2005-01-01,sim_88,train,106372.36630867826
2005-02-01,sim_88,train,95798.33974136438
2005-03-01,sim_88,train,87929.25897463714
2005-04-01,sim_88,train,65407.09621404788
2005-05-01,sim_88,train,53208.51070628217
2005-06-01,sim_88,train,49505.291358157396
2005-07-01,sim_88,train,71762.5795103792
2005-08-01,sim_88,train,64343.96220685232
2005-09-01,sim_88,train,57276.37682257456
2005-10-01,sim_88,train,61994.01134696398
2005-11-01,sim_88,train,71467.93424683598
2005-12-01,sim_88,train,87126.04139138831
2006-01-01,sim_88,train,109244.15907858462
2006-02-01,sim_88,train,96636.62300233821
2006-03-01,sim_88,train,77762.7879475021
2006-04-01,sim_88,train,62275.937543880915
2006-05-01,sim_88,train,48068.52566359763
2006-06-01,sim_88,train,47622.86789073565
2006-07-01,sim_88,train,63091.87114849526
2006-08-01,sim_88,train,51228.510406774636
2006-09-01,sim_88,train,47156.38662775252
2006-10-01,sim_88,train,52354.90527622706
2006-11-01,sim_88,train,54495.89760782565
2006-12-01,sim_88,train,84748.19722099627
2007-01-01,sim_88,train,87306.8042750948
2007-02-01,sim_88,train,80088.4746608593
2007-03-01,sim_88,train,86800.6619007386
2007-04-01,sim_88,train,56043.023194665715
2007-05-01,sim_88,train,54681.189020554404
2007-06-01,sim_88,train,57146.183612347144
2007-07-01,sim_88,train,65098.2041815136
2007-08-01,sim_88,train,58002.94657294021
2007-09-01,sim_88,train,45721.5114725063
2007-10-01,sim_88,train,57067.03175662727
2007-11-01,sim_88,train,57238.95590958256
2007-12-01,sim_88,train,70685.89554244859
2008-01-01,sim_88,train,99746.30119805418
2008-02-01,sim_88,train,88881.80712431169
2008-03-01,sim_88,train,80922.91514845932
2008-04-01,sim_88,train,63662.80013514064
2008-05-01,sim_88,train,47680.87550633292
2008-06-01,sim_88,train,49032.57807234058
2008-07-01,sim_88,train,65613.53847787499
2008-08-01,sim_88,train,51995.383340278546
2008-09-01,sim_88,train,49236.078274707594
2008-10-01,sim_88,train,61154.306088099576
2008-11-01,sim_88,train,65364.647682778144
2008-12-01,sim_88,train,66713.88276993921
